Army Hospital,6.900074,79.876258,Hospital,Professional & Other Places,104,38,Hospitals
ODEL,6.902415,79.877303,Clothing Store,Shop & Service,91,67,Commercial & Mercantile
Standard Chartered Bank,6.907189,79.877352,Bank,Shop & Service,5,3,Commercial & Mercantile
Elwitigala Flats,6.903233,79.878085,Residential Building (Apartment / Condo),Residence,158,55,Professional
Red Fort,6.902151,79.87681,Indian Restaurant,Food,107,67,Hotels & Restaurants
Colombo Needs Christ,6.901429,79.87348,Church,Professional & Other Places,93,14,Residential
Disaster Management Center,6.90553,79.873644,Auditorium,Professional & Other Places,17,15, 
AMW Work Shop,6.907129,79.880119,Automotive Shop,Shop & Service,142,74,Hotels & Restaurants
Embassy Of The Repulic Of Indonesia,6.901782,79.875547,Embassy / Consulate,Professional & Other Places,248,39,Professional
Dr Priya Samaranayake Dental Surgery,6.901111,79.87721,Dentist's Office,Professional & Other Places,20,6,Professional
Flower Gate,6.902029,79.876789,Chinese Restaurant,Food,3,3,Hotels & Restaurants
TRCSL,6.901482,79.87698,Government Building,Professional & Other Places,95,56,Professional
Lake Gardans,6.901932,79.885406,Garden Center,Shop & Service,184,19, 
Royal Colombo Golf Club,6.905557,79.883903,Golf Course,Outdoors & Recreation,1100,368, 
Super Sports (Pvt) Ltd,6.903419,79.89235,Playground,Outdoors & Recreation,19,5,Recreation
Badminton Court,6.903681,79.892454,Athletics & Sports,Outdoors & Recreation,136,27,Recreation
Harcourts Pharmacy (Pvt) Ltd,6.906818,79.888403,Pharmacy,Shop & Service,12,11,Hotels & Restaurants
Iconic-110,6.90757,79.890382,Residential Building (Apartment / Condo),Residence,86,17,Professional
Royal Park,6.905445,79.887578,Residential Building (Apartment / Condo),Residence,324,106,Professional
"LOLC, Head Office",6.908811,79.889467,Bank,Shop & Service,231,80,Commercial & Mercantile
McDonald's,6.906609,79.888211,Bank,Shop & Service,6,6,Commercial & Mercantile
Royal Park Condominium Lobby,6.905679,79.888501,Residential Building (Apartment / Condo),Residence,59,30,Professional
Koswatte Junction,6.900065,79.894127,Bus Station,Travel & Transport,1831,340,Transportation
"Sampath bank, Koswatta",6.900776,79.894461,Bank,Shop & Service,147,9,Commercial & Mercantile
Nawala Road - Rajagiriya,6.900377,79.894395,Road,Travel & Transport,67,21,Transportation
Samurdi Hotel,6.90033,79.894291,Fast Food Restaurant,Food,65,3,Hotels & Restaurants
Nawala Jumma Mosque,6.906798,79.895363,Mosque,Professional & Other Places,202,71,Residential
michaelangelo,6.903063,79.894171,Italian Restaurant,Food,197,132,Hotels & Restaurants
Rocco's Pizza,6.905196,79.894575,Pizza Place,Food,327,211,Hotels & Restaurants
New Nawala Chemist,6.901304,79.894712,Pharmacy,Shop & Service,35,6,Hotels & Restaurants
Grand Solis,6.900691,79.893837,Beer Garden,Nightlife Spot,20,14, 
SYNAPSYS Ltd.,6.90368,79.894373,Building,Professional & Other Places,129,5,Professional
Union Assurance Head Office,6.901304,79.894712,Office,Professional & Other Places,30,16,Professional
Cool Tempo,6.904671,79.894876,Office,Professional & Other Places,238,8,Professional
Keel's US Burger Corner,6.901166,79.894072,Burger Joint,Food,33,9,Hotels & Restaurants
Hayath Hotel & Food Centre,6.907238,79.895401,Restaurant,Food,11,4,Hotels & Restaurants
Hotel De Beruwala,6.908239,79.895816,Asian Restaurant,Food,109,38,Hotels & Restaurants
The Fab,6.903375,79.894176,Bakery,Food,313,150,Professional
VEG MIX,6.901742,79.894105,Restaurant,Food,102,29,Hotels & Restaurants
Jittabugs,6.905706,79.896281,Student Center,College & University,8,2, 
Access Engineering,6.906608,79.897375,Campaign Office,Professional & Other Places,65,6,Professional
Rathnasiri Trade Center,6.902026,79.893055,Department Store,Shop & Service,68,10,Administration
Foot Comfot,6.903162,79.894297,Spa,Shop & Service,12,6, 
Ethulkotte Junction,6.904632,79.905651,General Travel,Travel & Transport,923,248,Transportation
Beverly Cafe,6.906322,79.902852,Restaurant,Food,254,118,Hotels & Restaurants
Keells Super,6.906542,79.902109,Supermarket,Shop & Service,1474,435,Commercial & Mercantile
Burger King,6.90533,79.904875,Burger Joint,Food,1605,899,Hotels & Restaurants
Rama's Tea House,6.905348,79.904973,Tea Room,Food,1017,405, 
Lanka Orix Information Technologies,6.904606,79.905772,Office,Professional & Other Places,157,8,Professional
LOLC Technologies,6.90459,79.905799,Office,Professional & Other Places,199,26,Professional
Beverly Street Rajagiriya,6.906545,79.902738,Clothing Store,Shop & Service,329,193,Commercial & Mercantile
Opulent River Face Hotel,6.901467,79.901721,Hotel,Travel & Transport,178,155,Hotels & Restaurants
Dislin @ Ethul Kotte,6.903422,79.90521,Indian Chinese Restaurant,Food,4,4,Hotels & Restaurants
AMW Service Center,6.905944,79.901262,Auto Garage,Shop & Service,199,108, 
Cafe One,6.90491,79.905517,Café,Food,76,59, 
Cargills Food City,6.901092,79.905711,Supermarket,Shop & Service,575,167,Commercial & Mercantile
Lemon grass,6.905536,79.904635,Chinese Restaurant,Food,63,46,Hotels & Restaurants
Fashion Bug,6.906705,79.901934,Clothing Store,Shop & Service,271,170,Commercial & Mercantile
Chapter One,6.904818,79.905362,Restaurant,Food,42,41,Hotels & Restaurants
Juiceez,6.90684,79.901983,Dessert Shop,Food,353,179,Hotels & Restaurants
Paan Paan,6.906881,79.901961,Bakery,Food,193,109,Professional
Lemongrass Thai / Indian Restaurant,6.905637,79.9047,Thai Restaurant,Food,306,195,Hotels & Restaurants
NDB Bank,6.906124,79.90461,Bank,Shop & Service,165,67,Commercial & Mercantile
Hameedia,6.906393,79.904283,Men's Store,Shop & Service,375,186,Commercial & Mercantile
OPI Nail Salon,6.906235,79.902923,Nail Salon,Shop & Service,13,6, 
Carepoint,6.90598,79.903995,Car Wash,Shop & Service,28,15, 
Diyatha Uyana,6.903716,79.910571,Park,Outdoors & Recreation,3071,1444,Recreation
The Long Bar,6.906002,79.91208,Cocktail Bar,Nightlife Spot,611,283,Hotels & Restaurants
Arpico Super Center,6.902271,79.916975,Department Store,Shop & Service,2065,723,Administration
Waters Edge - The Grand Ballroom,6.906057,79.912544,General Entertainment,Arts & Entertainment,930,591, 
Boardwalk,6.904293,79.909609,Bar,Nightlife Spot,1728,909,Hotels & Restaurants
Bank of Ceylon,6.903447,79.913255,Bank,Shop & Service,98,20,Commercial & Mercantile
Mc Donald's,6.903167,79.911834,Fast Food Restaurant,Food,288,191,Hotels & Restaurants
Ginza on the Edge,6.905876,79.911577,Japanese Restaurant,Food,114,59,Hotels & Restaurants
Waters Edge,6.906096,79.911593,Hotel,Travel & Transport,89,70,Hotels & Restaurants
Sethsiripaya,6.902728,79.915518,Capitol Building,Professional & Other Places,240,134,Professional
The Fab Battaramulla,6.902311,79.915359,Bakery,Food,32,11,Professional
The Bakery at the Edge,6.905387,79.911949,Bakery,Food,46,41,Professional
Goods Market At Diyatha Uyana,6.90429,79.910522,Market,Shop & Service,45,30, 
Pranso  @ Waters Edge,6.905721,79.910363,Market,Shop & Service,4,4, 
Sampath Bank,6.902141,79.916584,Bank,Shop & Service,53,36,Commercial & Mercantile
Auditors General Department,6.902674,79.909668,Government Building,Professional & Other Places,4,4,Professional
Cargills Food City - Battaramulla,6.902531,79.918169,Market,Shop & Service,3,2, 
Waters Edge Gym,6.906062,79.912298,Gym,Outdoors & Recreation,428,33,Recreation
Arpico furniture,6.902065,79.917868,Furniture / Home Store,Shop & Service,11,11,Commercial & Mercantile
Lanka Filling Station,6.902218,79.917447,Gas Station,Shop & Service,22,9, 
SLT Teleshop,6.902231,79.915808,Mobile Phone Shop,Shop & Service,20,18,Hotels & Restaurants
Junior George,6.903461,79.907641,Baby Store,Shop & Service,4,3,Commercial & Mercantile
CEB,6.903051,79.907856,City Hall,Professional & Other Places,49,19, 
Ministry Of Child Development & Woman Affairs,6.902397,79.915316,Building,Professional & Other Places,14,5,Professional
Department of Forest Conservation,6.899789,79.914381,Government Building,Professional & Other Places,8,5,Professional
Urban Development Authority,6.903558,79.916108,Government Building,Professional & Other Places,35,23,Professional
Avonet Technologies PVT Ltd.,6.90351,79.920281,Tech Startup,Professional & Other Places,97,2, 
Sen Saal,6.902686,79.920639,Bakery,Food,1506,604,Professional
La Trattoria,6.899816,79.921364,Italian Restaurant,Food,107,80,Hotels & Restaurants
Assetline Leasing Company LTD,6.89823,79.922312,Building,Professional & Other Places,119,13,Professional
Epic Techno Village,6.90634,79.927377,Office,Professional & Other Places,118,31,Professional
Battaramulla Jumma Masjid,6.904934,79.919513,Mosque,Professional & Other Places,121,21,Residential
Hawai Restaurant,6.903118,79.928307,Chinese Restaurant,Food,171,67,Hotels & Restaurants
LaPassion Salon Battaramulla,6.898606,79.922328,Salon / Barbershop,Shop & Service,197,68,Hotels & Restaurants
Salon Ruchira,6.90354,79.922356,Salon / Barbershop,Shop & Service,3,3,Hotels & Restaurants
National Water Supply And Drainage Board Battaramulla,6.900805,79.927061,Government Building,Professional & Other Places,20,15,Professional
Glo Farm Shop,6.897914,79.922959,Juice Bar,Food,48,4,Hotels & Restaurants
Nawaloka Hospital,6.901337,79.920494,Hospital,Professional & Other Places,21,15,Hospitals
Pillawoos,6.902113,79.91883,Asian Restaurant,Food,493,240,Hotels & Restaurants
ganahena,6.905088,79.924932,Taxi,Travel & Transport,91,5, 
RV Fashion,6.898284,79.922325,Clothing Store,Shop & Service,34,17,Commercial & Mercantile
NTB BATHTHARAMULLA,6.899403,79.921989,Bank,Shop & Service,13,4,Commercial & Mercantile
sri lanka insurance,6.898921,79.922448,Financial or Legal Service,Shop & Service,10,9,Professional
Thalangama Bus Depot,6.905738,79.925755,Bus Station,Travel & Transport,7,7,Transportation
National Savings Bank (NSB),6.902934,79.919371,Bank,Shop & Service,10,5,Commercial & Mercantile
Cloud 7,6.902616,79.920395,Clothing Store,Shop & Service,26,14,Commercial & Mercantile
Srina Palace,6.902137,79.918054,Cosmetics Shop,Shop & Service,34,23,Hotels & Restaurants
Candy Planet,6.905247,79.925102,Dessert Shop,Food,31,29,Hotels & Restaurants
Batapotha Junction,6.901297,79.937253,Bus Line,Travel & Transport,156,17,Transportation
Sirilak Sea Food,6.905083,79.928985,Fish Market,Shop & Service,294,118, 
LAUGFS filing station,6.90663,79.929368,Gas Station,Shop & Service,484,150, 
Batapotha Medical Centre,6.901413,79.937352,Hospital,Professional & Other Places,7,2,Hospitals
Laughs Car Wash,6.906599,79.929433,Automotive Shop,Shop & Service,43,27,Hotels & Restaurants
Villa Safron,6.905955,79.925766,Furniture / Home Store,Shop & Service,4,4,Commercial & Mercantile
Sirilak Super,6.90512,79.9291,Convenience Store,Shop & Service,156,62,Commercial & Mercantile
Cargills Food City,6.907217,79.945816,Fruit & Vegetable Store,Shop & Service,23,11,Commercial & Mercantile
Malabe Bus Stand,6.903928,79.955214,Bus Station,Travel & Transport,1860,375,Transportation
Power World Fitness Center - Malabe,6.90539,79.949384,Gym,Outdoors & Recreation,20,2,Recreation
Sussex College.malabe,6.902118,79.954804,College Administrative Building,College & University,20,3,Education
Dominos Pizza,6.904308,79.954088,Pizza Place,Food,214,144,Hotels & Restaurants
Roof Top,6.903166,79.955235,Chinese Restaurant,Food,81,43,Hotels & Restaurants
Perera Wheel Alignment & Balancing Center,6.90476,79.951154,Automotive Shop,Shop & Service,11,9,Hotels & Restaurants
Cargills Food City,6.904026,79.954268,Convenience Store,Shop & Service,310,158,Commercial & Mercantile
Damro -Malabe,6.903211,79.955618,Furniture / Home Store,Shop & Service,7,6,Commercial & Mercantile
The Fab,6.904567,79.951586,Snack Place,Food,334,159, 
Softlogic Showroom,6.904484,79.952755,Electronics Store,Shop & Service,13,4,Commercial & Mercantile
Cool Planet,6.904031,79.955825,Clothing Store,Shop & Service,452,185,Commercial & Mercantile
Singer Mega Malabe,6.906655,79.947685,Convenience Store,Shop & Service,18,12,Commercial & Mercantile
Sri Rahula Balika Maha Vidyalaya,6.903184,79.955582,College Classroom,College & University,5,5,Education
Spice Rack,6.906302,79.946821,Indian Restaurant,Food,110,64,Hotels & Restaurants
Commercial Bank,6.904742,79.953164,Bank,Shop & Service,142,62,Commercial & Mercantile
Arpico Super Center,6.906081,79.94822,Convenience Store,Shop & Service,3,3,Commercial & Mercantile
COCO's Family Restaurant,6.904799,79.953422,Chinese Restaurant,Food,108,50,Hotels & Restaurants
Lapassion,6.906156,79.947564,Salon / Barbershop,Shop & Service,133,49,Hotels & Restaurants
Sky Lights Cinema,6.903243,79.956159,Movie Theater,Arts & Entertainment,19,12, 
Pizza Hut,6.904103,79.956093,Pizza Place,Food,534,294,Hotels & Restaurants
Sikee,6.899098,79.957933,Diner,Food,3,3, 
Fish Boat,6.901413,79.956834,Seafood Restaurant,Food,20,10,Hotels & Restaurants
That Café in Colombo,6.904236,79.960977,Restaurant,Food,65,40,Hotels & Restaurants
Sampath Bank Malabe,6.899767,79.957535,Bank,Shop & Service,16,10,Commercial & Mercantile
Supul Collection - Malabe store,6.904156,79.956028,Clothing Store,Shop & Service,77,44,Commercial & Mercantile
Neluma | නෙළුම,6.904305,79.956028,Asian Restaurant,Food,4,3,Hotels & Restaurants
HNB - Malabe,6.903496,79.963326,Bank,Shop & Service,10,10,Commercial & Mercantile
Selna Residencirs,6.90799,79.963294,Residential Building (Apartment / Condo),Residence,16,3,Professional
Boys' School Malabe,6.904083,79.957293,College Academic Building,College & University,6,5,Education
Seylan Bank,6.903463,79.955334,Bank,Shop & Service,61,26,Commercial & Mercantile
BOC WPS Auditorium,6.904685,79.955481,Bank,Shop & Service,16,2,Commercial & Mercantile
Susilarama Temple,6.905713,79.957869,Buddhist Temple,Professional & Other Places,5,5,Residential
Pittugala Junction,6.907703,79.97205,Road,Travel & Transport,62,23,Transportation
Ranomark International pvt Ltd,6.903073,79.971859,Design Studio,Shop & Service,9,2, 
Supun Hardware,6.907445,79.968975,Hardware Store,Shop & Service,9,3,Commercial & Mercantile
Perera & Sons,6.905197,79.962261,Bakery,Food,2,2,Professional
Sudarshana Junction,6.908965,79.965894,Road,Travel & Transport,69,2,Transportation
Salon Classic,6.90832,79.969734,Salon / Barbershop,Shop & Service,9,4,Hotels & Restaurants
pittugala Temple,6.908889,79.969816,Temple,Professional & Other Places,10,9,Residential
New Perera Enterprise,6.908911,79.968489,Automotive Shop,Shop & Service,7,5,Hotels & Restaurants
141 Motors,6.904862,79.961663,Auto Garage,Shop & Service,2,2, 
Jogging Track,6.907905,79.962551,Track,Outdoors & Recreation,5,5, 
Amawathura Asapuwa,6.908768,79.970555,Temple,Professional & Other Places,24,19,Residential
Malabe Weda Gedara,6.900953,79.963026,Medical Center,Professional & Other Places,21,4, 
Ranjith Custom Tailors,6.908864,79.969499,Tailor Shop,Shop & Service,3,2,Hotels & Restaurants
Pittugala School Play Ground,6.904655,79.97104,Playground,Outdoors & Recreation,4,2,Recreation
Southern Express Highway (Colombo To Galle),6.904109,79.979555,Road,Travel & Transport,203,154,Transportation
Ranala,6.89914,80.035364,General Travel,Travel & Transport,94,29,Transportation
Laugfs super market,6.902197,80.087651,Shopping Mall,Shop & Service,9,6,Commercial & Mercantile
Majestic City,6.893952,79.854931,Shopping Mall,Shop & Service,25275,5970,Commercial & Mercantile
Bambalapitiya Railway Station,6.893583,79.853222,Train Station,Travel & Transport,3490,529,Transportation
Majestic Cinema Platinum,6.894316,79.855077,Multiplex,Arts & Entertainment,3561,1817, 
Majestic Cinema Ultra,6.893893,79.854984,Multiplex,Arts & Entertainment,738,537, 
Majestic Food Court,6.893771,79.854083,Food Court,Food,5719,2189,Administration
Unity Plaza,6.893657,79.855362,Electronics Store,Shop & Service,4093,1667,Commercial & Mercantile
Majestic City Superior 3D Cinema,6.893973,79.855148,Multiplex,Arts & Entertainment,5752,2631, 
Barista,6.893692,79.85471,Café,Food,2373,1154, 
Marine Drive,6.892977,79.853403,Road,Travel & Transport,834,265,Transportation
The Barefoot Cafe,6.896668,79.853729,Café,Food,1878,1018, 
Elite,6.896368,79.857817,Indian Restaurant,Food,3501,1648,Hotels & Restaurants
88 Chinese Seafood,6.894657,79.861,Chinese Restaurant,Food,872,465,Hotels & Restaurants
Sri Vihar,6.89688,79.860021,Indian Restaurant,Food,1270,690,Hotels & Restaurants
St. Marys Church,6.89488,79.858156,Church,Professional & Other Places,375,117,Residential
La Passion,6.894602,79.860907,Salon / Barbershop,Shop & Service,335,146,Hotels & Restaurants
Pyxle,6.894723,79.86112,Tech Startup,Professional & Other Places,1641,93, 
Genelle - A Treat for Your Feet,6.894176,79.861552,Shoe Store,Shop & Service,107,66,Commercial & Mercantile
